"year","industry_name","average_wage","food_category","average_price","price_value","price_unit"
2011,Ostatní činnosti,19214.00,Šunkový salám,115.91,1.0,kg
2011,Ostatní činnosti,19214.00,Jablka konzumní,29.17,1.0,kg
2011,Ostatní činnosti,19214.00,Máslo,139.19,1.0,kg
2011,Ostatní činnosti,19214.00,Banány žluté,26.97,1.0,kg
2011,Ostatní činnosti,19214.00,Jogurt bílý netučný,6.51,150.0,g
2011,Ostatní činnosti,19214.00,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Ostatní činnosti,19214.00,Mrkev,16.44,1.0,kg
2011,Ostatní činnosti,19214.00,Pšeničná mouka hladká,11.44,1.0,kg
2011,Ostatní činnosti,19214.00,Kuřata kuchaná celá,58.30,1.0,kg
2011,Ostatní činnosti,19214.00,Kapr živý,86.85,1.0,kg
2011,Ostatní činnosti,19214.00,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Ostatní činnosti,19214.00,Konzumní brambory,13.53,1.0,kg
2011,Ostatní činnosti,19214.00,Těstoviny vaječné,35.14,1.0,kg
2011,Ostatní činnosti,19214.00,Mléko polotučné pasterované,17.65,1.0,l
2011,Ostatní činnosti,19214.00,Eidamská cihla,122.38,1.0,kg
2011,Ostatní činnosti,19214.00,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Ostatní činnosti,19214.00,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Ostatní činnosti,19214.00,Papriky,53.29,1.0,kg
2011,Ostatní činnosti,19214.00,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Ostatní činnosti,19214.00,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Ostatní činnosti,19214.00,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Ostatní činnosti,19214.00,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Ostatní činnosti,19214.00,Chléb konzumní kmínový,21.63,1.0,kg
2011,Ostatní činnosti,19214.00,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Ostatní činnosti,19214.00,Cukr krystalový,22.45,1.0,kg
2011,Doprava a skladování,23062.00,Pomeranče,28.06,1.0,kg
2011,Doprava a skladování,23062.00,Šunkový salám,115.91,1.0,kg
2011,Doprava a skladování,23062.00,Jablka konzumní,29.17,1.0,kg
2011,Doprava a skladování,23062.00,Máslo,139.19,1.0,kg
2011,Doprava a skladování,23062.00,Banány žluté,26.97,1.0,kg
2011,Doprava a skladování,23062.00,Jogurt bílý netučný,6.51,150.0,g
2011,Doprava a skladování,23062.00,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Doprava a skladování,23062.00,Mrkev,16.44,1.0,kg
2011,Doprava a skladování,23062.00,Pšeničná mouka hladká,11.44,1.0,kg
2011,Doprava a skladování,23062.00,Kuřata kuchaná celá,58.30,1.0,kg
2011,Doprava a skladování,23062.00,Kapr živý,86.85,1.0,kg
2011,Doprava a skladování,23062.00,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Doprava a skladování,23062.00,Konzumní brambory,13.53,1.0,kg
2011,Doprava a skladování,23062.00,Těstoviny vaječné,35.14,1.0,kg
2011,Doprava a skladování,23062.00,Mléko polotučné pasterované,17.65,1.0,l
2011,Doprava a skladování,23062.00,Eidamská cihla,122.38,1.0,kg
2011,Doprava a skladování,23062.00,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Doprava a skladování,23062.00,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Doprava a skladování,23062.00,Papriky,53.29,1.0,kg
2011,Doprava a skladování,23062.00,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Doprava a skladování,23062.00,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Doprava a skladování,23062.00,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Doprava a skladování,23062.00,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Doprava a skladování,23062.00,Chléb konzumní kmínový,21.63,1.0,kg
2011,Doprava a skladování,23062.00,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Doprava a skladování,23062.00,Cukr krystalový,22.45,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Pomeranče,28.06,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Šunkový salám,115.91,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Jablka konzumní,29.17,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Máslo,139.19,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Banány žluté,26.97,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Jogurt bílý netučný,6.51,150.0,g
2011,"Profesní, vědecké a technické činnosti",32372.00,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Mrkev,16.44,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Pšeničná mouka hladká,11.44,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Kuřata kuchaná celá,58.30,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Kapr živý,86.85,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Konzumní brambory,13.53,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Těstoviny vaječné,35.14,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Mléko polotučné pasterované,17.65,1.0,l
2011,"Profesní, vědecké a technické činnosti",32372.00,Eidamská cihla,122.38,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Pečivo pšeničné bílé,43.25,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Vepřová pečeně s kostí,100.04,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Papriky,53.29,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,"Profesní, vědecké a technické činnosti",32372.00,Rajská jablka červená kulatá,30.31,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,"Profesní, vědecké a technické činnosti",32372.00,Chléb konzumní kmínový,21.63,1.0,kg
2011,"Profesní, vědecké a technické činnosti",32372.00,Vejce slepičí čerstvá,23.21,10.0,ks
2011,"Profesní, vědecké a technické činnosti",32372.00,Cukr krystalový,22.45,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Pomeranče,28.06,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Šunkový salám,115.91,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Jablka konzumní,29.17,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Máslo,139.19,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Banány žluté,26.97,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Jogurt bílý netučný,6.51,150.0,g
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Mrkev,16.44,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Pšeničná mouka hladká,11.44,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Kuřata kuchaná celá,58.30,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Kapr živý,86.85,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Konzumní brambory,13.53,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Těstoviny vaječné,35.14,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Mléko polotučné pasterované,17.65,1.0,l
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Eidamská cihla,122.38,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Papriky,53.29,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Chléb konzumní kmínový,21.63,1.0,kg
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22809.75,Cukr krystalový,22.45,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Pomeranče,28.06,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Šunkový salám,115.91,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Jablka konzumní,29.17,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Máslo,139.19,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Banány žluté,26.97,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Jogurt bílý netučný,6.51,150.0,g
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Mrkev,16.44,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Pšeničná mouka hladká,11.44,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Kuřata kuchaná celá,58.30,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Kapr živý,86.85,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Konzumní brambory,13.53,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Těstoviny vaječné,35.14,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Mléko polotučné pasterované,17.65,1.0,l
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Eidamská cihla,122.38,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Papriky,53.29,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Chléb konzumní kmínový,21.63,1.0,kg
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Veřejná správa a obrana; povinné sociální zabezpečení,26330.75,Cukr krystalový,22.45,1.0,kg
2011,Těžba a dobývání,31536.50,Pomeranče,28.06,1.0,kg
2011,Těžba a dobývání,31536.50,Šunkový salám,115.91,1.0,kg
2011,Těžba a dobývání,31536.50,Jablka konzumní,29.17,1.0,kg
2011,Těžba a dobývání,31536.50,Máslo,139.19,1.0,kg
2011,Těžba a dobývání,31536.50,Banány žluté,26.97,1.0,kg
2011,Těžba a dobývání,31536.50,Jogurt bílý netučný,6.51,150.0,g
2011,Těžba a dobývání,31536.50,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Těžba a dobývání,31536.50,Mrkev,16.44,1.0,kg
2011,Těžba a dobývání,31536.50,Pšeničná mouka hladká,11.44,1.0,kg
2011,Těžba a dobývání,31536.50,Kuřata kuchaná celá,58.30,1.0,kg
2011,Těžba a dobývání,31536.50,Kapr živý,86.85,1.0,kg
2011,Těžba a dobývání,31536.50,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Těžba a dobývání,31536.50,Konzumní brambory,13.53,1.0,kg
2011,Těžba a dobývání,31536.50,Těstoviny vaječné,35.14,1.0,kg
2011,Těžba a dobývání,31536.50,Mléko polotučné pasterované,17.65,1.0,l
2011,Těžba a dobývání,31536.50,Eidamská cihla,122.38,1.0,kg
2011,Těžba a dobývání,31536.50,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Těžba a dobývání,31536.50,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Těžba a dobývání,31536.50,Papriky,53.29,1.0,kg
2011,Těžba a dobývání,31536.50,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Těžba a dobývání,31536.50,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Těžba a dobývání,31536.50,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Těžba a dobývání,31536.50,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Těžba a dobývání,31536.50,Chléb konzumní kmínový,21.63,1.0,kg
2011,Těžba a dobývání,31536.50,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Těžba a dobývání,31536.50,Cukr krystalový,22.45,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Pomeranče,28.06,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Šunkový salám,115.91,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Jablka konzumní,29.17,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Máslo,139.19,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Banány žluté,26.97,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Jogurt bílý netučný,6.51,150.0,g
2011,"Zemědělství, lesnictví, rybářství",18985.75,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Mrkev,16.44,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Pšeničná mouka hladká,11.44,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Kuřata kuchaná celá,58.30,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Kapr živý,86.85,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Konzumní brambory,13.53,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Těstoviny vaječné,35.14,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Mléko polotučné pasterované,17.65,1.0,l
2011,"Zemědělství, lesnictví, rybářství",18985.75,Eidamská cihla,122.38,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Pečivo pšeničné bílé,43.25,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Vepřová pečeně s kostí,100.04,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Papriky,53.29,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,"Zemědělství, lesnictví, rybářství",18985.75,Rajská jablka červená kulatá,30.31,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,"Zemědělství, lesnictví, rybářství",18985.75,Chléb konzumní kmínový,21.63,1.0,kg
2011,"Zemědělství, lesnictví, rybářství",18985.75,Vejce slepičí čerstvá,23.21,10.0,ks
2011,"Zemědělství, lesnictví, rybářství",18985.75,Cukr krystalový,22.45,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Pomeranče,28.06,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Šunkový salám,115.91,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Jablka konzumní,29.17,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Máslo,139.19,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Banány žluté,26.97,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Jogurt bílý netučný,6.51,150.0,g
2011,Zdravotní a sociální péče,24678.25,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Mrkev,16.44,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Pšeničná mouka hladká,11.44,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Kuřata kuchaná celá,58.30,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Kapr živý,86.85,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Konzumní brambory,13.53,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Těstoviny vaječné,35.14,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Mléko polotučné pasterované,17.65,1.0,l
2011,Zdravotní a sociální péče,24678.25,Eidamská cihla,122.38,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Papriky,53.29,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Zdravotní a sociální péče,24678.25,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Zdravotní a sociální péče,24678.25,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Zdravotní a sociální péče,24678.25,Chléb konzumní kmínový,21.63,1.0,kg
2011,Zdravotní a sociální péče,24678.25,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Zdravotní a sociální péče,24678.25,Cukr krystalový,22.45,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Pomeranče,28.06,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Šunkový salám,115.91,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Jablka konzumní,29.17,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Máslo,139.19,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Banány žluté,26.97,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Jogurt bílý netučný,6.51,150.0,g
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Mrkev,16.44,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Pšeničná mouka hladká,11.44,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Kuřata kuchaná celá,58.30,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Kapr živý,86.85,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Konzumní brambory,13.53,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Těstoviny vaječné,35.14,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Mléko polotučné pasterované,17.65,1.0,l
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Eidamská cihla,122.38,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Pečivo pšeničné bílé,43.25,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Vepřová pečeně s kostí,100.04,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Papriky,53.29,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Rajská jablka červená kulatá,30.31,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Chléb konzumní kmínový,21.63,1.0,kg
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Vejce slepičí čerstvá,23.21,10.0,ks
2011,"Kulturní, zábavní a rekreační činnosti",19865.25,Cukr krystalový,22.45,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Pomeranče,28.06,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Šunkový salám,115.91,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Jablka konzumní,29.17,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Máslo,139.19,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Banány žluté,26.97,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Jogurt bílý netučný,6.51,150.0,g
2011,Zpracovatelský průmysl,23776.50,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Mrkev,16.44,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Pšeničná mouka hladká,11.44,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Kuřata kuchaná celá,58.30,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Kapr živý,86.85,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Konzumní brambory,13.53,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Těstoviny vaječné,35.14,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Mléko polotučné pasterované,17.65,1.0,l
2011,Zpracovatelský průmysl,23776.50,Eidamská cihla,122.38,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Papriky,53.29,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Zpracovatelský průmysl,23776.50,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Zpracovatelský průmysl,23776.50,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Zpracovatelský průmysl,23776.50,Chléb konzumní kmínový,21.63,1.0,kg
2011,Zpracovatelský průmysl,23776.50,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Zpracovatelský průmysl,23776.50,Cukr krystalový,22.45,1.0,kg
2011,Stavebnictví,22777.50,Pomeranče,28.06,1.0,kg
2011,Stavebnictví,22777.50,Šunkový salám,115.91,1.0,kg
2011,Stavebnictví,22777.50,Jablka konzumní,29.17,1.0,kg
2011,Stavebnictví,22777.50,Máslo,139.19,1.0,kg
2011,Stavebnictví,22777.50,Banány žluté,26.97,1.0,kg
2011,Stavebnictví,22777.50,Jogurt bílý netučný,6.51,150.0,g
2011,Stavebnictví,22777.50,Hovězí maso zadní bez kosti,180.73,1.0,kg
2011,Stavebnictví,22777.50,Mrkev,16.44,1.0,kg
2011,Stavebnictví,22777.50,Pšeničná mouka hladká,11.44,1.0,kg
2011,Stavebnictví,22777.50,Kuřata kuchaná celá,58.30,1.0,kg
2011,Stavebnictví,22777.50,Kapr živý,86.85,1.0,kg
2011,Stavebnictví,22777.50,Rýže loupaná dlouhozrnná,33.34,1.0,kg
2011,Stavebnictví,22777.50,Konzumní brambory,13.53,1.0,kg
2011,Stavebnictví,22777.50,Těstoviny vaječné,35.14,1.0,kg
2011,Stavebnictví,22777.50,Mléko polotučné pasterované,17.65,1.0,l
2011,Stavebnictví,22777.50,Eidamská cihla,122.38,1.0,kg
2011,Stavebnictví,22777.50,Pečivo pšeničné bílé,43.25,1.0,kg
2011,Stavebnictví,22777.50,Vepřová pečeně s kostí,100.04,1.0,kg
2011,Stavebnictví,22777.50,Papriky,53.29,1.0,kg
2011,Stavebnictví,22777.50,Rostlinný roztíratelný tuk,88.72,1.0,kg
2011,Stavebnictví,22777.50,Přírodní minerální voda uhličitá,8.29,1.0,l
2011,Stavebnictví,22777.50,Rajská jablka červená kulatá,30.31,1.0,kg
2011,Stavebnictví,22777.50,"Pivo výčepní, světlé, lahvové",10.05,0.5,l
2011,Stavebnictví,22777.50,Chléb konzumní kmínový,21.63,1.0,kg
2011,Stavebnictví,22777.50,Vejce slepičí čerstvá,23.21,10.0,ks
2011,Stavebnictví,22777.50,Cukr krystalový,22.45,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Hovězí maso zadní bez kosti,200.81,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Pečivo pšeničné bílé,43.67,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Mrkev,17.44,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Kapr živý,90.09,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Vejce slepičí čerstvá,35.92,10.0,ks
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Kuřata kuchaná celá,62.90,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Máslo,137.03,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Eidamská cihla,128.08,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Vepřová pečeně s kostí,109.42,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Přírodní minerální voda uhličitá,8.89,1.0,l
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Jablka konzumní,31.00,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Rýže loupaná dlouhozrnná,34.04,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Pomeranče,30.19,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Chléb konzumní kmínový,22.91,1.0,kg
2012,"Kulturní, zábavní a rekreační činnosti",20808.25,Konzumní brambory,10.56,1.0,kg
